timestamp,open,high,low,close
2024-08-28,59326.0,59941.0,58568.0,58934.0
2024-08-29,59010.0,60866.0,58833.0,59258.0
2024-08-30,59297.0,59541.0,58249.0,59248.0
2024-08-31,59104.0,59286.0,58653.0,58902.0
2024-09-01,58998.0,58998.0,57395.0,57395.0
2024-09-02,57226.0,59237.0,57226.0,59237.0
2024-09-03,59040.78909160007,59480.0,57624.0,57717.0
2024-09-04,57669.0,58305.0,56125.0,58037.0
2024-09-05,57844.0,57862.0,56013.0,56079.0
2024-09-06,56066.0,56687.0,53010.0,53617.0
2024-09-07,53828.0,54730.0,53676.0,53838.0
2024-09-08,54033.0,54714.0,53770.21027872002,54714.0
2024-09-09,54894.0,57420.0,54684.0,57139.0
2024-09-10,56865.0,57797.0,56509.0,57523.0
2024-09-11,57557.0,57728.0,55776.0,57373.0
2024-09-12,57404.0,58281.0,57404.0,58168.0
2024-09-13,58189.0,60443.0,57603.0,60443.0
2024-09-14,60523.0,60523.0,59626.0,60028.0
2024-09-15,59966.0,60351.48603541796,59030.196013504756,59030.196013504756
2024-09-16,59037.48654330402,59037.48654330402,57654.0,57985.0
2024-09-17,58112.0,61088.14897670807,57683.0,60181.0
2024-09-18,60068.0,60814.0,59389.0,60814.0
2024-09-19,61941.0,63610.0,61879.0,62883.0
2024-09-20,62754.0,63797.0,62446.0,63085.0
2024-09-21,63063.0,63192.0,62761.0,63082.0
2024-09-22,63200.0,63673.3067600984,62343.41077588903,63673.3067600984
2024-09-23,63214.26050304311,64214.0,63028.0,63220.0
2024-09-24,63041.0,64272.0,62744.0,64272.0
2024-09-25,64108.0,64263.0,62924.0,62924.0
2024-09-26,63032.0,65417.0,62742.0,64925.0
2024-09-27,64934.0,66050.0,64803.0,65726.0
2024-09-28,65650.0,65977.0,65294.0,65503.0
2024-09-29,65611.0,65892.35027338778,65414.0,65427.34721710359
2024-09-30,65432.23274410958,65432.23274410958,63246.0,63412.0
2024-10-01,63141.0,63940.0,60621.0,60674.0
2024-10-02,60944.0,61995.0,60385.0,60706.0
2024-10-03,60513.0,61273.0,60067.0,60757.0
2024-10-04,60640.0,62266.0,60548.0,62074.0
2024-10-05,62026.31245466624,62357.0,61707.0,61942.0
2024-10-06,61899.0,62725.0,61751.0,62578.0
2024-10-07,62534.0,63802.775385858884,62425.0,62425.0
2024-10-08,62149.0,62604.0,61793.0,62056.0
2024-10-09,61913.0,62405.0,60455.0,60530.0
2024-10-10,60386.0,61106.0,59007.0,60101.0
2024-10-11,60212.0,63096.0,60059.0,62384.0
2024-10-12,62386.0,63225.0,62386.0,63225.0
2024-10-13,63034.0,63034.0,62107.87429791112,62602.556218896185
2024-10-14,62623.488182567344,66043.0,62352.32060101141,66043.0
2024-10-15,65899.0,67378.0,64596.77182982097,66713.0
2024-10-16,66851.0,67910.0,66756.0,67597.0
2024-10-17,67512.0,67665.0,66615.0,67146.0
2024-10-18,67196.0,68778.0,67196.0,68110.0
2024-10-19,68215.0,68520.0,67915.0,68375.0
2024-10-20,68380.0,68935.0,67911.77118895044,68935.0
2024-10-21,68928.0,69141.0,66869.0,67572.0
2024-10-22,67314.0,67628.0,66828.0,67575.0
2024-10-23,67254.0,67254.0,65444.0,66335.0
2024-10-24,66443.0,68333.0,66443.0,68045.0
2024-10-25,67984.1795472745,68260.0,65965.0,66138.0
2024-10-26,66420.0,67094.0,66283.0,67030.0
2024-10-27,66911.0,68115.76994692806,66795.0,68115.76994692806
2024-10-28,67892.0,69935.0,67619.0,69935.0
2024-10-29,69651.0,73327.0,69651.0,72387.0
2024-10-30,72348.0,72599.0,71626.0,72431.0
2024-10-31,72327.51069478288,72435.0,69860.0,70149.0
2024-11-01,70236.0,71033.0,68857.0,69386.0
2024-11-02,69534.0,69637.0,69151.0,69151.0
2024-11-03,69147.0,69147.0,67567.0,68709.0
2024-11-04,68541.0,69032.0,67313.0,67678.0
2024-11-05,67801.0,70082.0,67752.0,69527.0
2024-11-06,69424.0,75927.0,69424.0,75559.0
2024-11-07,75411.0,76486.0,74620.0,75690.0
2024-11-08,75813.0,77114.0,75537.0,76312.0
2024-11-09,76441.0,76701.0,75995.0,76562.0
2024-11-10,76618.0,80731.0,76618.0,80094.0
2024-11-11,80288.77281649559,88404.0,80288.77281649559,88404.0
2024-11-12,87985.0,89084.0,85981.0,88126.0
2024-11-13,88032.0,92589.0,86764.0,89342.0
2024-11-14,90049.0,91098.0,87165.0,87165.0
2024-11-15,87599.0,91183.0,87490.0,91183.0
2024-11-16,91073.0,91303.0,90103.0,90435.0
2024-11-17,90453.0,91108.0,89100.0,89461.0
2024-11-18,89567.0,91813.0,89567.0,90755.0
2024-11-19,90436.0,93409.0,90436.0,91758.0
2024-11-20,92169.0,92169.0,92131.0,92131.0
